Year,Season,ProvinceName,DistrictName,CropName,Avg_Area_ha,Total_Production_Kg,Avg_Yield_Kg_per_Ha,Num_Observations
2021,SeasonA,Southern Province,Kamonyi,Cassava,0.16952882707118988,1382.86,1093.3207582643079,17
2021,SeasonA,Southern Province,Kamonyi,Irish potatoes,0.2479347437620163,45669.990000000005,26565.507419747042,6
2021,SeasonA,Southern Province,Muhanga,Beans,0.10428723692893982,5759.29,3507.741871161063,24
2021,SeasonA,Southern Province,Muhanga,Cassava,0.11013626307249069,28911.9,2865.8085564453445,118
2021,SeasonA,Southern Province,Muhanga,Irish potatoes,0.159542053937912,9379.75,9513.379687186834,11
2021,SeasonA,Southern Province,Nyamagabe,Beans,0.0761369988322258,3248.71,1918.0754432670863,27
2021,SeasonA,Southern Province,Nyamagabe,Cassava,0.06803318858146667,1206.0,2110.535834695775,10
2021,SeasonA,Southern Province,Nyamagabe,Irish potatoes,0.06268175691366196,3300.52,11185.11747453085,6
2021,SeasonA,Southern Province,Nyanza,Beans,0.12459225952625275,7637.7,4190.19181171611,23
2021,SeasonA,Southern Province,Nyanza,Cassava,0.06745827198028564,318.0,2014.2582923273976,4
2021,SeasonA,Southern Province,Nyanza,Irish potatoes,0.08485981822013855,9489.619999999999,13685.7180843197,8
2021,SeasonA,Southern Province,Nyaruguru,Beans,0.13470211625099182,4258.64,3495.2666655982225,23
2021,SeasonA,Southern Province,Nyaruguru,Cassava,0.08918286114931107,2015.0,2269.6227524152832,14
2021,SeasonA,Southern Province,Nyaruguru,Irish potatoes,0.2489926815032959,22412.54,12243.757974058948,7
2021,SeasonA,Southern Province,Ruhango,Beans,0.14296580851078033,5377.14,2041.4786652735934,28
2021,SeasonA,Southern Province,Ruhango,Cassava,0.06510857492685318,1554.06,1637.287229807253,18
2021,SeasonA,Southern Province,Ruhango,Irish potatoes,0.1736425757408142,28335.510000000002,14445.65358731759,13
2021,SeasonA,Western Province,Karongi,Beans,0.06061236560344696,9692.0,5229.7398929967,29
2021,SeasonA,Western Province,Karongi,Cassava,0.04896557703614235,4306.12,3406.259118432063,27
2021,SeasonA,Western Province,Karongi,Irish potatoes,0.07400976866483688,5550.53,11877.039981092097,8
2021,SeasonA,Western Province,Ngororero,Beans,0.10086069256067276,9087.33,3985.7970695563263,28
2021,SeasonA,Western Province,Ngororero,Cassava,0.08624488860368729,8710.58,2688.075464311969,47
2021,SeasonA,Western Province,Ngororero,Irish potatoes,0.03515087440609932,2300.0,12322.173027865774,5
2021,SeasonA,Western Province,Nyabihu,Beans,0.18579767644405365,48661.61,7346.715487560002,46
2021,SeasonA,Western Province,Nyabihu,Cassava,0.18766213953495026,1110.0,2260.445952849497,4
2021,SeasonA,Western Province,Nyabihu,Irish potatoes,0.4888131022453308,24000.0,24568.077489655443,2
2021,SeasonA,Western Province,Nyamasheke,Beans,0.13384638726711273,11838.53,2595.3343821031085,43
2021,SeasonA,Western Province,Nyamasheke,Cassava,0.1784117966890335,16422.53,1069.7105270980219,103
2021,SeasonA,Western Province,Nyamasheke,Irish potatoes,0.022672222927212715,100.0,4410.68351881691,1
2021,SeasonA,Western Province,Rubavu,Beans,0.14447429776191711,29308.9,11661.33256424584,20
2021,SeasonA,Western Province,Rubavu,Cassava,0.13163352012634277,1085.0,3458.82478969952,5
2021,SeasonA,Western Province,Rubavu,Irish potatoes,0.07296451926231384,1200.0,6235.926568713171,3
2021,SeasonA,Western Province,Rusizi,Beans,0.1868797093629837,4359.07,3118.9928962065305,15
2021,SeasonA,Western Province,Rusizi,Cassava,0.14839868247509003,7339.09,2595.784561700713,46
2021,SeasonA,Western Province,Rusizi,Irish potatoes,0.0329887717962265,744.0,6557.515295885693,4
2021,SeasonA,Western Province,Rutsiro,Beans,0.10207193344831467,8354.880000000001,3560.5134841342788,18
2021,SeasonA,Western Province,Rutsiro,Cassava,0.15209028124809265,13597.36,2789.2675372909957,29
2021,SeasonA,Western Province,Rutsiro,Irish potatoes,0.05449458584189415,1200.0,22020.536195679615,1
2021,SeasonB,Eastern Province,Bugesera,Beans,0.7142806053161621,130803.14,4884.729171544228,59
2021,SeasonB,Eastern Province,Bugesera,Cassava,0.24087180197238922,9972.19,3842.4068471469604,12
2021,SeasonB,Eastern Province,Bugesera,Irish potatoes,5.770234107971191,1953192.09,18480.79436132393,19
2021,SeasonB,Eastern Province,Gatsibo,Beans,3.3622751235961914,503903.85,4388.2450155343495,35
2021,SeasonB,Eastern Province,Gatsibo,Cassava,0.03446979820728302,161.0,4670.755512748629,1
2021,SeasonB,Eastern Province,Gatsibo,Irish potatoes,2.9263243675231934,108501.19,5201.79785167072,5
2021,SeasonB,Eastern Province,Kayonza,Beans,0.6445645093917847,31188.87,4615.739067750393,20
2021,SeasonB,Eastern Province,Kayonza,Cassava,0.07621904462575912,2764.0299999999997,7442.895923000206,5
2021,SeasonB,Eastern Province,Kayonza,Irish potatoes,0.8022077679634094,100200.0,37692.764035310625,8
2021,SeasonB,Eastern Province,Kirehe,Beans,3.5778391361236572,367097.41000000003,2913.1261389050437,61
2021,SeasonB,Eastern Province,Kirehe,Cassava,0.0941484197974205,1271.49,1213.480918328916,15
2021,SeasonB,Eastern Province,Kirehe,Irish potatoes,4.818453311920166,212393.21,9646.305837388674,9
2021,SeasonB,Eastern Province,Ngoma,Beans,6.6472697257995605,429077.03,4112.140554398397,26
2021,SeasonB,Eastern Province,Ngoma,Cassava,0.19930194318294525,3675.0,1550.3162889695457,18
2021,SeasonB,Eastern Province,Nyagatare,Beans,1.4101459980010986,192874.41,3711.857862555727,45
2021,SeasonB,Eastern Province,Nyagatare,Cassava,0.17401337623596191,123.5,354.5014228530998,2
2021,SeasonB,Eastern Province,Nyagatare,Irish potatoes,0.6363202929496765,76437.42,17265.238637018963,9
2021,SeasonB,Eastern Province,Rwamagana,Beans,2.026442527770996,98544.44,2913.3706498030233,61
2021,SeasonB,Eastern Province,Rwamagana,Cassava,0.15209876000881195,254.0,550.4423408515607,6
2021,SeasonB,Eastern Province,Rwamagana,Irish potatoes,11.588300704956055,12687367.120000001,38780.6424597162,30
2021,SeasonB,Kigali City,Gasabo,Beans,0.2607935965061188,30577.05,6991.549854310028,28
2021,SeasonB,Kigali City,Gasabo,Irish potatoes,3.1730778217315674,529641.43,6191.807029663335,38
2021,SeasonB,Kigali City,Kicukiro,Beans,0.5177436470985413,197248.12,13386.97388893344,20
2021,SeasonB,Kigali City,Kicukiro,Cassava,0.15025250613689423,1133.87,837.2294772371547,11
2021,SeasonB,Kigali City,Kicukiro,Irish potatoes,0.2515440881252289,18418.6,19956.66195172438,4
2021,SeasonB,Kigali City,Nyarugenge,Beans,0.12476978451013565,13149.18,4588.249866419676,30
2021,SeasonB,Kigali City,Nyarugenge,Cassava,0.059391509741544724,364.5,1561.7919204768755,4
2021,SeasonB,Kigali City,Nyarugenge,Irish potatoes,0.18232186138629913,3000.0,5300.715758223184,3
2021,SeasonB,Northern Province,Burera,Beans,0.1139306053519249,5314.12,3401.6741450475733,24
2021,SeasonB,Northern Province,Burera,Cassava,0.0849500298500061,912.5,2586.5542258591818,6
2021,SeasonB,Northern Province,Burera,Irish potatoes,0.04725595936179161,1250.0,16351.515657253654,2
2021,SeasonB,Northern Province,Gakenke,Beans,0.12444045394659042,9084.2,3055.8152516988907,29
2021,SeasonB,Northern Province,Gakenke,Cassava,0.11980276554822922,11005.09,2269.960236295023,52
2021,SeasonB,Northern Province,Gakenke,Irish potatoes,0.11301340907812119,1125.0,5026.328002382168,3
2021,SeasonB,Northern Province,Gicumbi,Beans,0.11935070902109146,17588.03,5174.037737329427,42
2021,SeasonB,Northern Province,Gicumbi,Cassava,0.02172260545194149,570.48,8672.827088027932,3
2021,SeasonB,Northern Province,Gicumbi,Irish potatoes,0.04648948088288307,3160.0,9127.027951530035,6
2021,SeasonB,Northern Province,Musanze,Beans,0.09416957199573517,4750.49,3857.207130113044,16
2021,SeasonB,Northern Province,Musanze,Cassava,0.11745478212833405,676.45,3406.041697794635,2
2021,SeasonB,Northern Province,Musanze,Irish potatoes,0.1518244445323944,3920.0,9032.333668139467,4
2021,SeasonB,Northern Province,Rulindo,Beans,0.1069856509566307,6469.72,4953.934318295089,14
2021,SeasonB,Northern Province,Rulindo,Cassava,0.025209292769432068,182.5,7239.39388816545,1
2021,SeasonB,Northern Province,Rulindo,Irish potatoes,0.6960117220878601,143020.0,15935.372759302862,9
2021,SeasonB,Southern Province,Gisagara,Beans,0.5546490550041199,32664.219999999994,6437.57847175543,14
2021,SeasonB,Southern Province,Gisagara,Cassava,0.1682279109954834,1231.9299999999998,654.9476509765735,13
2021,SeasonB,Southern Province,Gisagara,Irish potatoes,0.2361600399017334,4740.0,9034.085223281385,2
2021,SeasonB,Southern Province,Huye,Beans,0.10644908249378204,3902.2200000000003,4710.902121146379,10
2021,SeasonB,Southern Province,Huye,Cassava,0.10319744795560837,3151.1800000000003,815.6481180760125,32
2021,SeasonB,Southern Province,Huye,Irish potatoes,0.07773315906524658,680.0,3072.029776948138,3
2021,SeasonB,Southern Province,Kamonyi,Beans,1.9875656366348267,929445.79,8466.003253140641,44
2021,SeasonB,Southern Province,Kamonyi,Cassava,0.10729195177555084,11271.01,4654.26107394836,29
2021,SeasonB,Southern Province,Kamonyi,Irish potatoes,0.18465659022331238,31990.0,21845.84022239603,5
2021,SeasonB,Southern Province,Muhanga,Beans,0.7866933345794678,40265.39,4269.7692214060235,24
2021,SeasonB,Southern Province,Muhanga,Cassava,0.07025346904993057,5711.64,3001.8102237558332,29
2021,SeasonB,Southern Province,Muhanga,Irish potatoes,0.20786239206790924,40112.0,16822.709263240937,8
2021,SeasonB,Southern Province,Nyamagabe,Beans,0.1453823298215866,5105.73,3596.1333610668016,20
2021,SeasonB,Southern Province,Nyamagabe,Cassava,0.09134654700756073,4494.280000000001,2557.2059447176166,15
2021,SeasonB,Southern Province,Nyamagabe,Irish potatoes,0.05688130855560303,3333.6400000000003,16884.22239624059,5
2021,SeasonB,Southern Province,Nyanza,Beans,0.16737782955169678,13579.74,4549.783916182433,20
2021,SeasonB,Southern Province,Nyanza,Cassava,0.07562893629074097,710.9,682.5726967928993,17
2021,SeasonB,Southern Province,Nyanza,Irish potatoes,0.05546733736991882,1990.0,5764.081076667288,5
2021,SeasonB,Southern Province,Nyaruguru,Beans,0.18870939314365387,10357.75,4933.738044839791,14
2021,SeasonB,Southern Province,Nyaruguru,Cassava,0.07275531440973282,2481.08,4159.751335007686,8
2021,SeasonB,Southern Province,Nyaruguru,Irish potatoes,0.21228334307670593,57035.31,12005.145116269905,10
2021,SeasonB,Southern Province,Ruhango,Beans,0.14990265667438507,6006.29,3321.80128134988,16
2021,SeasonB,Southern Province,Ruhango,Cassava,0.1040029376745224,3099.36,1787.8105753643729,20
2021,SeasonB,Southern Province,Ruhango,Irish potatoes,0.06557654589414597,9740.0,13068.10774317109,11
2021,SeasonB,Western Province,Karongi,Beans,0.08653910458087921,10022.19,5935.928388949094,16
2021,SeasonB,Western Province,Karongi,Cassava,0.05982737988233566,6921.02,8058.030130561603,15
2021,SeasonB,Western Province,Karongi,Irish potatoes,0.03504083678126335,2791.63,9996.57010068211,7
2021,SeasonB,Western Province,Ngororero,Beans,0.11986389756202698,8182.04,4713.378741313278,18
2021,SeasonB,Western Province,Ngororero,Cassava,0.056638382375240326,949.17,8058.887950543384,2
2021,SeasonB,Western Province,Ngororero,Irish potatoes,0.1778835952281952,4790.0,7568.462231724814,5
2021,SeasonB,Western Province,Nyabihu,Beans,0.1349702924489975,56792.2,9685.59624503739,41
2021,SeasonB,Western Province,Nyabihu,Cassava,0.570802628993988,10914.78,3362.9148676818827,8
2021,SeasonB,Western Province,Nyabihu,Irish potatoes,0.23211920261383057,30760.0,9770.847866810562,10
2021,SeasonB,Western Province,Nyamasheke,Beans,0.1151345744729042,5667.95,2820.553447142276,17
2021,SeasonB,Western Province,Nyamasheke,Cassava,0.13994839787483215,9865.15,2036.230127763735,34
2021,SeasonB,Western Province,Nyamasheke,Irish potatoes,0.022672222927212715,60.0,2646.410111290146,1
2021,SeasonB,Western Province,Rubavu,Beans,0.12911680340766907,9426.75,8742.575873578036,10
2021,SeasonB,Western Province,Rubavu,Cassava,0.09155996143817902,220.0,2627.740402038322,2
2021,SeasonB,Western Province,Rubavu,Irish potatoes,0.09956055134534836,4300.46,6053.223088265417,10
2021,SeasonB,Western Province,Rusizi,Beans,0.21627788245677948,9653.62,4224.642553011881,14
2021,SeasonB,Western Province,Rusizi,Cassava,0.11133484542369843,5384.099999999999,2851.569267934647,26
2021,SeasonB,Western Province,Rusizi,Irish potatoes,0.0324234738945961,595.0,5181.758928812837,4
2021,SeasonB,Western Province,Rutsiro,Beans,0.11835454404354095,8145.14,4200.072740183115,20
2021,SeasonB,Western Province,Rutsiro,Cassava,0.14567723870277405,1776.0600000000002,3180.0483526239327,4
2021,SeasonB,Western Province,Rutsiro,Irish potatoes,0.05449458584189415,500.0,9175.223414866507,1
2021,SeasonC,Unknown Province,Bugesera,Beans,0.05175134167075157,39633.0,11880.122178811696,74
2021,SeasonC,Unknown Province,Burera,Beans,0.026714881882071495,10866.0,17689.419758731827,21
2021,SeasonC,Unknown Province,Gakenke,Beans,0.017110345885157585,8050.0,14171.461290752086,32
2021,SeasonC,Unknown Province,Gasabo,Beans,0.052961044013500214,54697.0,11346.424316253308,97
2021,SeasonC,Unknown Province,Gatsibo,Beans,0.17364293336868286,85546.0,11302.55592921575,49
2021,SeasonC,Unknown Province,Gicumbi,Beans,0.06571564078330994,21049.0,12921.828749416913,27
2021,SeasonC,Unknown Province,Gisagara,Beans,0.02410399541258812,12072.0,11791.438222529723,53
2021,SeasonC,Unknown Province,Huye,Beans,0.022701865062117577,8356.0,8492.904938769223,48
2021,SeasonC,Unknown Province,Kamonyi,Beans,0.05442650988698006,36156.0,12509.537111388538,56
2021,SeasonC,Unknown Province,Karongi,Beans,0.01281171478331089,2363.0,13305.409139205527,15
2021,SeasonC,Unknown Province,Kayonza,Beans,0.06263042986392975,16009.0,12600.779808988758,25
2021,SeasonC,Unknown Province,Kicukiro,Beans,0.05627864599227905,19098.0,16154.95493421654,22
2021,SeasonC,Unknown Province,Kirehe,Beans,0.1891995072364807,343679.0,16234.887432753116,63
2021,SeasonC,Unknown Province,Muhanga,Beans,0.023628080263733864,11878.0,11464.551828164611,36
2021,SeasonC,Unknown Province,Musanze,Beans,0.05373123660683632,2946.0,26295.29605949018,2
2021,SeasonC,Unknown Province,Ngoma,Beans,0.07173363119363785,23157.0,11459.190883646526,29
2021,SeasonC,Unknown Province,Ngororero,Beans,0.026966609060764313,900.0,33374.6077592483,1
2021,SeasonC,Unknown Province,Nyabihu,Beans,0.05638021603226662,10681.0,10601.58598090524,15
2021,SeasonC,Unknown Province,Nyagatare,Beans,0.09165094792842865,71396.0,15934.029568247151,59
2021,SeasonC,Unknown Province,Nyamagabe,Beans,0.05130647122859955,9608.0,12298.338359939213,15
2021,SeasonC,Unknown Province,Nyamasheke,Beans,0.11902733892202377,137471.0,14838.774730300443,99
2021,SeasonC,Unknown Province,Nyanza,Beans,0.08289866149425507,92011.0,15462.62106421169,63
2021,SeasonC,Unknown Province,Nyarugenge,Beans,0.06523851305246353,30922.0,18727.451498836857,33
2021,SeasonC,Unknown Province,Nyaruguru,Beans,0.0161959920078516,847.0,9817.079636647302,6
2021,SeasonC,Unknown Province,Rubavu,Beans,0.1179133802652359,15371.0,12718.4095061121,10
2021,SeasonC,Unknown Province,Ruhango,Beans,0.06568281352519989,28240.0,10878.882787496004,35
2021,SeasonC,Unknown Province,Rulindo,Beans,0.08987443149089813,8361.0,11986.267789671117,11
2021,SeasonC,Unknown Province,Rusizi,Beans,0.011584370397031307,1400.0,12868.27542471921,10
2021,SeasonC,Unknown Province,Rutsiro,Beans,0.02501409873366356,18133.0,10759.91271205408,78
2021,SeasonC,Unknown Province,Rwamagana,Beans,0.1105765849351883,65745.0,15065.232902156058,41
2022,SeasonA,Eastern Province,Bugesera,Beans,0.2636358439922333,68225.51,4841.7373046875,71
2022,SeasonA,Eastern Province,Bugesera,Cassava,0.1792406588792801,58540.65,658.4698486328125,496
2022,SeasonA,Eastern Province,Bugesera,Irish potatoes,0.04838499426841736,769.3100000000001,947.6472778320312,20
2022,SeasonA,Eastern Province,Bugesera,Maize,0.3364412486553192,538010.99,1412.938232421875,458
2022,SeasonA,Eastern Province,Bugesera,Tomatoes,0.6181877851486206,3867.89,365.13348388671875,21
2022,SeasonA,Eastern Province,Gatsibo,Beans,0.4644562304019928,133618.01,5760.37548828125,41
2022,SeasonA,Eastern Province,Gatsibo,Cassava,0.3285558223724365,74971.03,644.5892944335938,307
2022,SeasonA,Eastern Province,Gatsibo,Irish potatoes,0.24652715027332306,4356.1,749.7755126953125,33
2022,SeasonA,Eastern Province,Gatsibo,Maize,3.24130916595459,6500610.81,1940.476318359375,403
2022,SeasonA,Eastern Province,Gatsibo,Tomatoes,0.6568880677223206,27353.52,694.1204223632812,41
2022,SeasonA,Eastern Province,Kayonza,Beans,0.1278073489665985,89989.17,5397.87451171875,106
2022,SeasonA,Eastern Province,Kayonza,Cassava,0.25569161772727966,67175.76,589.1404418945312,415
2022,SeasonA,Eastern Province,Kayonza,Irish potatoes,0.06982585042715073,2819.68,497.039794921875,56
2022,SeasonA,Eastern Province,Kayonza,Maize,2.006605386734009,2843556.8,1524.7852783203125,474
2022,SeasonA,Eastern Province,Kayonza,Tomatoes,3.290336847305298,70877.72,608.2879638671875,22
2022,SeasonA,Eastern Province,Kirehe,Beans,0.24012792110443115,87965.85,4592.65185546875,89
2022,SeasonA,Eastern Province,Kirehe,Cassava,0.5621862411499023,66808.05,626.2672119140625,238
2022,SeasonA,Eastern Province,Kirehe,Irish potatoes,0.1455485224723816,180.0,615.0724487304688,2
2022,SeasonA,Eastern Province,Kirehe,Maize,1.5763262510299683,1297561.22,1578.1295166015625,280
2022,SeasonA,Eastern Province,Kirehe,Tomatoes,0.1099180206656456,584.45,463.1639709472656,10
2022,SeasonA,Eastern Province,Ngoma,Beans,0.06481890380382538,27374.82,4240.1064453125,104
2022,SeasonA,Eastern Province,Ngoma,Cassava,1.62665593624115,1017486.83,557.6838989257812,389
2022,SeasonA,Eastern Province,Ngoma,Irish potatoes,0.12573404610157013,3185.42,696.3843994140625,38
2022,SeasonA,Eastern Province,Ngoma,Maize,1.663511872291565,4943311.44,1116.563720703125,532
2022,SeasonA,Eastern Province,Ngoma,Tomatoes,4.002867698669434,150535.1,1136.328857421875,21
2022,SeasonA,Eastern Province,Nyagatare,Beans,0.09565877914428711,41802.090000000004,5185.60693359375,88
2022,SeasonA,Eastern Province,Nyagatare,Cassava,0.17765668034553528,46314.340000000004,532.7453002929688,361
2022,SeasonA,Eastern Province,Nyagatare,Irish potatoes,0.09256886690855026,4703.49,966.2164916992188,36
2022,SeasonA,Eastern Province,Nyagatare,Maize,0.24696725606918335,292152.75,1544.8734130859375,401
2022,SeasonA,Eastern Province,Nyagatare,Tomatoes,0.031101293861865997,435.39,577.3074340820312,27
2022,SeasonA,Eastern Province,Rwamagana,Beans,0.12252911925315857,34663.27,5109.63525390625,58
2022,SeasonA,Eastern Province,Rwamagana,Cassava,0.3040439486503601,42374.6,1025.37890625,206
2022,SeasonA,Eastern Province,Rwamagana,Irish potatoes,0.21455822885036469,120.0,559.2887573242188,1
2022,SeasonA,Eastern Province,Rwamagana,Maize,0.39322325587272644,191625.65,1808.9326171875,289
2022,SeasonA,Eastern Province,Rwamagana,Tomatoes,0.7200402617454529,6331.12,233.37115478515625,25
2022,SeasonA,Kigali City,Gasabo,Beans,0.0677422508597374,24512.11,4733.8193359375,73
2022,SeasonA,Kigali City,Gasabo,Cassava,0.11707920581102371,13768.05,575.2037353515625,232
2022,SeasonA,Kigali City,Gasabo,Irish potatoes,0.047727931290864944,611.75,613.8825073242188,21
2022,SeasonA,Kigali City,Gasabo,Maize,0.1935107409954071,74219.19,1137.042236328125,197
2022,SeasonA,Kigali City,Gasabo,Tomatoes,0.07844027131795883,880.77,406.3644104003906,28
2022,SeasonA,Kigali City,Kicukiro,Beans,0.10026200115680695,10711.69,6822.9775390625,17
2022,SeasonA,Kigali City,Kicukiro,Cassava,0.1902914047241211,18707.33,1081.6478271484375,94
2022,SeasonA,Kigali City,Kicukiro,Irish potatoes,0.12491054832935333,135.85,543.751953125,2
2022,SeasonA,Kigali City,Kicukiro,Maize,0.5785983800888062,82672.95,1616.845703125,142
2022,SeasonA,Kigali City,Kicukiro,Tomatoes,0.09691713750362396,740.66,406.8223571777344,15
2022,SeasonA,Kigali City,Nyarugenge,Beans,0.059590283781290054,7121.61,4867.0791015625,30
2022,SeasonA,Kigali City,Nyarugenge,Cassava,0.1452740877866745,12538.83,1154.4656982421875,82
2022,SeasonA,Kigali City,Nyarugenge,Irish potatoes,0.03360067307949066,48.14,534.9373168945312,4
2022,SeasonA,Kigali City,Nyarugenge,Maize,0.09512399137020111,8103.55,1007.306884765625,78
2022,SeasonA,Kigali City,Nyarugenge,Tomatoes,0.5366354584693909,1331.63,1774.3575439453125,6
2022,SeasonA,Northern Province,Burera,Beans,0.07796747237443924,247771.86000000002,5119.16796875,176
2022,SeasonA,Northern Province,Burera,Cassava,0.08447135239839554,4690.52,417.5407409667969,149
2022,SeasonA,Northern Province,Burera,Irish potatoes,0.09769418835639954,17407.83,563.3926391601562,154
2022,SeasonA,Northern Province,Burera,Maize,0.10194665938615799,33002.91,1236.6075439453125,183
2022,SeasonA,Northern Province,Burera,Tomatoes,0.07883208990097046,189.45,414.1610107421875,19
2022,SeasonA,Northern Province,Gakenke,Beans,0.0556119866669178,62719.47,5482.05908203125,231
2022,SeasonA,Northern Province,Gakenke,Cassava,0.04305097833275795,1485.17,479.3976745605469,88
2022,SeasonA,Northern Province,Gakenke,Irish potatoes,0.07883259654045105,12014.94,835.7013549804688,203
2022,SeasonA,Northern Province,Gakenke,Maize,0.057647235691547394,25850.09,1592.8428955078125,293
2022,SeasonA,Northern Province,Gakenke,Tomatoes,0.03524862974882126,311.43,372.849609375,30
2022,SeasonA,Northern Province,Gicumbi,Beans,0.06814951449632645,178945.0,11038.646484375,196
2022,SeasonA,Northern Province,Gicumbi,Cassava,0.05247451364994049,290.5,434.2504577636719,13
2022,SeasonA,Northern Province,Gicumbi,Irish potatoes,0.04215014725923538,8694.09,1097.6961669921875,201
2022,SeasonA,Northern Province,Gicumbi,Maize,0.03453816473484039,17826.03,1863.9246826171875,292
2022,SeasonA,Northern Province,Gicumbi,Tomatoes,0.005472932010889053,17.0,689.115234375,5
2022,SeasonA,Northern Province,Musanze,Beans,0.06368353217840195,138088.76,10769.216796875,202
2022,SeasonA,Northern Province,Musanze,Cassava,0.03760068118572235,491.8,543.7064819335938,25
2022,SeasonA,Northern Province,Musanze,Irish potatoes,0.0811522975564003,12320.54,808.8981323242188,200
2022,SeasonA,Northern Province,Musanze,Maize,0.053012195974588394,23981.64,1937.3148193359375,268
2022,SeasonA,Northern Province,Rulindo,Beans,0.05627092719078064,134614.07,9148.2021484375,254
2022,SeasonA,Northern Province,Rulindo,Cassava,0.08820642530918121,6034.05,582.1201171875,128
2022,SeasonA,Northern Province,Rulindo,Irish potatoes,0.08125591278076172,17000.17,808.5242919921875,269
2022,SeasonA,Northern Province,Rulindo,Maize,0.028948897495865822,7399.53,1223.2740478515625,227
2022,SeasonA,Northern Province,Rulindo,Tomatoes,0.020557010546326637,126.7,594.5859985351562,9
2022,SeasonA,Southern Province,Gisagara,Beans,0.045445267111063004,12161.94,5587.650390625,72
2022,SeasonA,Southern Province,Gisagara,Cassava,0.08108401298522949,12658.89,514.1530151367188,348
2022,SeasonA,Southern Province,Gisagara,Irish potatoes,0.03991686925292015,685.67,581.6944580078125,33
2022,SeasonA,Southern Province,Gisagara,Maize,3.110520601272583,3602355.46,1598.7037353515625,269
2022,SeasonA,Southern Province,Gisagara,Tomatoes,0.07162876427173615,1185.25,379.751953125,58
2022,SeasonA,Southern Province,Huye,Beans,0.049556370824575424,17074.5,4067.359130859375,94
2022,SeasonA,Southern Province,Huye,Cassava,0.07725493609905243,11297.67,578.3002319335938,277
2022,SeasonA,Southern Province,Huye,Irish potatoes,0.03401339799165726,2760.01,725.8140869140625,122
2022,SeasonA,Southern Province,Huye,Maize,1.0468677282333374,991283.61,1197.785400390625,258
2022,SeasonA,Southern Province,Huye,Tomatoes,0.04973543435335159,1599.07,400.44573974609375,77
2022,SeasonA,Southern Province,Kamonyi,Beans,0.04096047580242157,12462.27,4093.542236328125,80
2022,SeasonA,Southern Province,Kamonyi,Cassava,0.14495281875133514,17379.04,520.5786743164062,270
2022,SeasonA,Southern Province,Kamonyi,Irish potatoes,0.06069102883338928,2063.15,633.95263671875,61
2022,SeasonA,Southern Province,Kamonyi,Maize,2.0739972591400146,2568574.56,1113.0736083984375,240
2022,SeasonA,Southern Province,Kamonyi,Tomatoes,0.7090023756027222,55023.74,494.3106994628906,78
2022,SeasonA,Southern Province,Muhanga,Beans,0.07586852461099625,111543.23,5387.7392578125,106
2022,SeasonA,Southern Province,Muhanga,Cassava,0.07696884125471115,3134.62,451.4535217285156,107
2022,SeasonA,Southern Province,Muhanga,Irish potatoes,0.07446414232254028,10505.73,526.6149291992188,131
2022,SeasonA,Southern Province,Muhanga,Maize,3.775430679321289,1002310.17,1257.154541015625,93
2022,SeasonA,Southern Province,Muhanga,Tomatoes,0.1029973179101944,2195.31,476.25311279296875,62
2022,SeasonA,Southern Province,Nyamagabe,Beans,0.21738934516906738,287322.77,5999.75,143
2022,SeasonA,Southern Province,Nyamagabe,Cassava,0.0515337772667408,1513.06,419.2073669433594,81
2022,SeasonA,Southern Province,Nyamagabe,Irish potatoes,0.05757725611329079,5365.27,586.2034301757812,165
2022,SeasonA,Southern Province,Nyamagabe,Maize,0.04890328645706177,11940.9,1689.38427734375,132
2022,SeasonA,Southern Province,Nyamagabe,Tomatoes,0.06455952674150467,734.44,398.3078918457031,31
2022,SeasonA,Southern Province,Nyanza,Beans,0.05066506192088127,13738.17,4393.14892578125,46
2022,SeasonA,Southern Province,Nyanza,Cassava,0.09710956364870071,20786.93,636.2371826171875,321
2022,SeasonA,Southern Province,Nyanza,Irish potatoes,0.057107113301754,1984.02,512.830322265625,75
2022,SeasonA,Southern Province,Nyanza,Maize,1.1491881608963013,837373.55,1633.5413818359375,274
2022,SeasonA,Southern Province,Nyanza,Tomatoes,0.057009946554899216,777.48,372.2273254394531,70
2022,SeasonA,Southern Province,Nyaruguru,Beans,0.08372175693511963,111597.73,7863.013671875,136
2022,SeasonA,Southern Province,Nyaruguru,Cassava,0.027200525626540184,903.34,558.0924682617188,72
2022,SeasonA,Southern Province,Nyaruguru,Irish potatoes,0.06218314915895462,4665.95,582.6643676757812,137
2022,SeasonA,Southern Province,Nyaruguru,Maize,2.2431740760803223,1269864.21,1834.390869140625,148
2022,SeasonA,Southern Province,Nyaruguru,Tomatoes,0.04541404917836189,286.94,327.6142272949219,23
2022,SeasonA,Southern Province,Ruhango,Beans,0.028389915823936462,8316.17,4829.12939453125,59
2022,SeasonA,Southern Province,Ruhango,Cassava,0.09223878383636475,9453.73,566.2263793945312,228
2022,SeasonA,Southern Province,Ruhango,Irish potatoes,0.06086094677448273,3436.2,677.8318481445312,101
2022,SeasonA,Southern Province,Ruhango,Maize,0.04717537760734558,12743.81,1207.87451171875,181
2022,SeasonA,Southern Province,Ruhango,Tomatoes,0.049972567707300186,2075.85,406.6192321777344,109
2022,SeasonA,Western Province,Karongi,Beans,0.03830567002296448,24220.45,7006.99072265625,102
2022,SeasonA,Western Province,Karongi,Cassava,0.03816734626889229,1418.94,573.0064697265625,67
